USER_ID,MONTH,THANK_YOU_STATUS,LTR,BOOKINGS,GMV
1169366,2018-04-01,thank_you_call,166.397,2,2091.272
1169553,2018-05-01,thank_you_call,42.548,1,563.567
1169728,2018-04-01,no_call,48.84,1,731.714
1169816,2018-04-01,thank_you_call,50.732,1,760.104
1169840,2018-04-01,thank_you_call,44.462,1,666.128
1169975,2018-04-01,no_call,60.753,1,816.051
1170123,2018-04-01,thank_you_call,46.222,1,618.596
1170220,2018-05-01,no_call,133.463,2,1695.087
1170310,2018-04-01,no_call,59.763,1,802.672
1170346,2018-04-01,no_call,76.527,1,764.201
1170403,2018-04-01,no_call,20.449198,1,532.491
1170483,2018-05-01,no_call,62.759752,2,2116.126
1170657,2018-06-01,no_call,201.762,6,2494.172
1170827,2018-04-01,no_call,83.289569,3,2110.074
1170916,2018-04-01,no_call,96.184,1,840.004
1170949,2018-04-01,no_call,43.637,1,579.921
1171025,2018-04-01,no_call,43.703,1,580.941
1171093,2019-05-01,no_call,40.821,1,562.36
1171148,2018-04-01,no_call,60.88148,2,1078.395
1171176,2018-04-01,thank_you_call,,,
1171199,2018-05-01,thank_you_call,0.680185,1,595.51
1171363,2018-04-01,thank_you_call,0.340813,1,565.301
1171401,2018-04-01,no_call,36.971,1,553.894
1171671,2018-04-01,thank_you_call,44.187,1,588.081
1171691,2018-04-01,no_call,137.676,2,2056.32
1171823,2018-04-01,thank_you_call,55.539,1,832.133
1171984,2018-07-01,no_call,58.3286,3,2588.012
1172712,2018-04-01,no_call,45.716,1,684.964
1172838,2018-04-01,no_call,49.654,1,666.91
1172923,2018-09-01,no_call,132.610093,7,1575.747
1173083,2018-04-01,thank_you_call,181.595887,8,3910.476
1173113,2018-04-01,thank_you_call,22.951346,1,549.066
1173139,2018-06-01,thank_you_call,150.319928,9,3350.802
1173437,2018-04-01,no_call,28.080107,1,724.081
1173646,2018-05-01,no_call,24.512917,1,799.901
1173785,2019-04-01,no_call,27.746037,2,901.68
1174143,2018-04-01,thank_you_call,59.4,1,797.861
1174185,2018-04-01,thank_you_call,47.245,1,634.015
1174363,2018-04-01,no_call,38.841,1,581.927
1174504,2018-04-01,no_call,42.119,1,600.661
1174533,2018-04-01,no_call,57.519,1,772.667
1174665,2018-04-01,thank_you_call,43.186,1,647.003
1174666,2018-05-01,thank_you_call,2.117731,1,653.956
1174719,2018-04-01,thank_you_call,46.86,1,628.099
1174759,2018-04-01,no_call,38.258,1,573.206
1174846,2018-04-01,no_call,45.001,1,651.304
1175069,2018-04-01,thank_you_call,46.618,1,624.58
1175281,2018-04-01,no_call,106.678,3,1838.125
1175349,2018-04-01,no_call,52.514,1,786.845
1175427,2018-05-01,no_call,,,
1175739,2019-02-01,no_call,38.335,1,574.345
1175752,2018-06-01,no_call,7.806381,1,912.883
1175768,2018-11-01,thank_you_call,316.129,4,5538.481
1175792,2018-05-01,no_call,53.823,1,806.463
1175829,2018-04-01,no_call,44.088198,2,885.207
1175887,2018-04-01,no_call,68.695,1,637.007
1175985,2018-04-01,no_call,,,
1176118,2018-10-01,no_call,53.46,5,2977.312
1176173,2018-04-01,thank_you_call,44.781,1,597.057
1176198,2018-04-01,thank_you_call,191.235,2,2148.086
1176273,2018-04-01,no_call,40.359,1,604.639
1176284,2018-10-01,thank_you_call,40.254709,5,1247.154
1176406,2018-04-01,no_call,34.772309,1,824.5
1176668,2018-04-01,no_call,21.913067,1,542.028
1177006,2018-04-01,thank_you_call,21.212048,1,520.914
1177587,2018-09-01,thank_you_call,119.13,9,2375.648
1177664,2018-04-01,no_call,45.353,2,1311.567
1177725,2018-04-01,no_call,7.825565,2,1050.651
1177787,2018-08-01,no_call,59.191,3,805.8
1177972,2018-04-01,thank_you_call,53.867,1,723.537
1178058,2018-04-01,thank_you_call,4.713588,1,824.058
1178187,2018-04-01,no_call,44.407,1,591.379
1178478,2018-09-01,thank_you_call,238.183,3,2624.239
1179266,2018-04-01,thank_you_call,63.657,2,842.537
1179535,2018-04-01,thank_you_call,48.73,1,654.602
1179618,2018-04-01,no_call,49.874,1,669.97
1179854,2018-04-01,no_call,86.636,1,756.636
1180117,2018-05-01,no_call,8.171163,1,693.702
1180556,2019-01-01,no_call,314.18596,6,2705.227
1180653,2018-05-01,no_call,48.279,1,648.618
1180940,2018-04-01,thank_you_call,43.582,1,579.054
1180996,2019-05-01,no_call,72.658971,3,1022.006
1181017,2018-04-01,no_call,23.008359,1,604.027
1181218,2018-07-01,thank_you_call,757.064,18,13788.989
1181293,2018-04-01,no_call,57.739,1,775.472
1181325,2018-04-01,thank_you_call,53.482,1,718.42
1181341,2018-04-01,no_call,43.956,1,584.698
1181348,2018-04-01,thank_you_call,19.716147,2,1005.669
1181391,2018-04-01,thank_you_call,53.845,1,723.265
1182005,2018-04-01,no_call,46.365,1,620.721
1182206,2018-04-01,no_call,58.366,1,784.04
1182253,2018-04-01,no_call,60.709,1,815.473
1182464,2018-04-01,thank_you_call,22.930468,1,572.832
1182657,2019-03-01,thank_you_call,54.571,1,817.683
1182705,2019-01-01,no_call,701.712,12,13826.457
1182902,2018-04-01,thank_you_call,63.074,1,847.178
1183236,2018-05-01,no_call,41.36,1,545.615
1183254,2018-05-01,no_call,79.497,2,1190.969
1183492,2018-06-01,no_call,,,
1184083,2018-04-01,no_call,48.356,1,649.485
1184317,2018-04-01,thank_you_call,39.017,1,510.612
1184400,2018-04-01,no_call,47.762,1,641.512
1184414,2018-06-01,no_call,174.658,2,2417.536
1184667,2018-04-01,no_call,48.334,1,649.264
1184674,2018-05-01,thank_you_call,46.959,1,629.714
1184682,2018-06-01,no_call,103.239466,4,1837.513
1184806,2018-10-01,thank_you_call,211.057,2,2810.61
1184921,2018-04-01,thank_you_call,46.035,1,615.825
1185095,2018-04-01,thank_you_call,61.82,1,606.9
1185407,2018-04-01,thank_you_call,60.027,1,760.716
1185454,2018-04-01,no_call,55,1,738.769
1185940,2018-04-01,thank_you_call,49.929,1,670.667
1186054,2018-07-01,thank_you_call,63.426,2,785.468
1186096,2018-08-01,thank_you_call,311.229094,34,4543.981
1186202,2018-05-01,thank_you_call,28.673524,1,716.295
1186221,2018-04-01,no_call,51.469,1,691.373
1186783,2018-04-01,thank_you_call,32.560847,1,825.622
1187022,2018-04-01,no_call,55.671,1,747.779
1187090,2018-05-01,thank_you_call,43.318,1,574.991
1187169,2018-05-01,no_call,24.924317,1,601.545
1187388,2018-04-01,no_call,42.097,1,556.869
1187416,2018-04-01,thank_you_call,27.803072,1,671.007
1187457,2019-03-01,no_call,21.18545,1,654.823
1187523,2018-05-01,no_call,56.837,1002,763.453
1187548,2019-05-01,thank_you_call,144.001,3,5762.711
1188199,2018-04-01,no_call,52.778,1,708.866
1188377,2018-04-01,no_call,64.405,2,840.514
1188459,2018-04-01,thank_you_call,48.719,1,654.415
1188725,2018-04-01,thank_you_call,60.731,1,815.762
1188888,2018-05-01,no_call,57.486,1,772.14
1188905,2018-04-01,no_call,55.055,1,739.517
1188987,2018-04-01,thank_you_call,56.958,1,765.17
1189011,2018-06-01,no_call,46.464,3,1678.053
1189067,2018-05-01,no_call,51.282,1,768.366
1189210,2018-04-01,no_call,68.218865,2,1675.316
1189346,2018-05-01,no_call,109.472,5,2199.375
1189437,2018-04-01,no_call,148.126,1,746.572
1189591,2018-04-01,thank_you_call,214.291,5,2853.671
1189652,2019-03-01,no_call,56.408,1,656.846
1189785,2018-04-01,thank_you_call,41.547,1,548.59
1190007,2018-05-01,no_call,58.069,2,1312.026
1190038,2018-04-01,no_call,62.579,1,840.599
1190041,2018-05-01,no_call,61.468,1,825.554
1190092,2018-04-01,no_call,28.003822,1,693.668
1190134,2018-06-01,thank_you_call,35.772,1,535.704
1190160,2018-04-01,thank_you_call,55.308,1,742.883
1190323,2019-02-01,no_call,46.53,1,550.834
1190795,2018-07-01,no_call,43.406,2,1184.305
1190944,2019-01-01,no_call,51.964,1,608.974
1191168,2018-05-01,no_call,61.776,1,829.872
1191301,2018-04-01,thank_you_call,58.3,1,783.122
1191439,2018-10-01,no_call,43.043,2,1280.627
1191603,2018-04-01,thank_you_call,58.751,1,789.225
1191725,2018-06-01,no_call,34.221,1,512.584
1191728,2018-04-01,no_call,9.810592,1,832.235
1191746,2018-05-01,thank_you_call,4.301781,1,679.099
1191925,2018-04-01,no_call,61.303,1,823.446
1192119,2019-04-01,no_call,6.017,1,634.95
1192211,2018-04-01,thank_you_call,91.322,3,1157.139
1192314,2018-06-01,thank_you_call,62.337,1,846.039
1192350,2018-12-01,no_call,25.619,1,761.141
1192837,2018-04-01,thank_you_call,47.784,1,641.903
1192958,2018-04-01,no_call,47.542,1,525.708
1192984,2018-05-01,thank_you_call,56.089,1,753.457
1192986,2018-11-01,thank_you_call,34.364,1,514.743
1193004,2018-04-01,no_call,26.652373,1,641.461
1193096,2018-05-01,thank_you_call,49.038,2,1048.441
1193164,2018-04-01,thank_you_call,53.801,1,722.687
1193218,2018-04-01,no_call,42.02,1,555.458
1193329,2018-04-01,thank_you_call,29.896493,1,740.52
1193463,2018-06-01,thank_you_call,73.766,2,1442.858
1193505,2018-04-01,no_call,121.586421,2,1867.671
1193517,2019-04-01,thank_you_call,80.459335,4,1469.633
1193634,2018-04-01,thank_you_call,62.315,1,836.961
1193796,2018-04-01,no_call,44.814,1,597.465
1193801,2018-04-01,no_call,27.051464,1,675.784
1193936,2018-04-01,no_call,43.351,1,575.654
1194335,2019-01-01,thank_you_call,191.202,2,2157.402
1194355,2018-04-01,no_call,54.197,1,726.495
1194389,2018-07-01,no_call,63.503,1,825.01
1194666,2018-04-01,no_call,141.713,2,1656.072
1194669,2019-04-01,thank_you_call,231.792,3,2831.741
1194921,2018-04-01,thank_you_call,74.03,1,686.392
1195041,2019-03-01,no_call,156.519,6,2547.229
1195347,2018-05-01,thank_you_call,102.015903,2,2025.584
1195989,2018-04-01,thank_you_call,29.701364,1,710.532
1196044,2018-05-01,thank_you_call,24.532453,1,597.278
1196132,2018-05-01,no_call,83.559971,2,1411.442
1196167,2018-05-01,no_call,91.762,1,801.414
1196340,2018-05-01,no_call,71.283377,2,1157.326
1196405,2018-05-01,no_call,43.681,1,580.329
1196409,2018-05-01,no_call,48.279,1,648.618
1196458,2018-05-01,no_call,48.279,1,648.618
1196462,2018-05-01,no_call,43.12,1,572.101
1196476,2018-05-01,no_call,48.279,1,648.618
1196543,2018-05-01,no_call,55.187,1,741.302
1196563,2018-05-01,no_call,48.279,1,648.618
1196902,2018-05-01,no_call,30.221708,1,722.993
1197126,2018-05-01,no_call,102.140478,5,1767.252
1197177,2018-05-01,no_call,47.487,1,637.551
1197270,2018-05-01,thank_you_call,39.787,1,522.121
1197490,2018-05-01,no_call,27.17352,1,650.063
1197575,2018-05-01,no_call,69.96,2,900.252
1198266,2018-05-01,thank_you_call,43.096427,2,886.873
1198729,2018-05-01,thank_you_call,49.423,1,663.867
1198850,2018-10-01,no_call,48.631,3,1071.663
1198902,2018-07-01,thank_you_call,56.001,1,727.532
1199051,2018-06-01,no_call,66.0726,3,2612.968
1199138,2018-05-01,no_call,48.807,1,655.52
1199409,2018-07-01,no_call,166.66485,8,3015.715
1199594,2018-05-01,no_call,25.54343,1,611.082
1199743,2018-08-01,no_call,395.266289,11,8233.61
1199790,2018-11-01,no_call,244.344694,7,3566.872
1200394,2018-05-01,no_call,42.669,1,565.318
1200437,2018-05-01,thank_you_call,28.085442,1,706.163
1200572,2018-05-01,no_call,41.349,1,545.649
1200807,2018-05-01,thank_you_call,23.518,1,561.646
1201014,2018-05-01,no_call,4.641857,1,809.081
1201021,2018-05-01,no_call,33.433708,1,821.066
1201198,2018-05-01,thank_you_call,23.95349,1,603.466
1201326,2018-05-01,thank_you_call,45.243,1,604.01
1201374,2018-05-01,thank_you_call,45.837,1,612.901
1201463,2018-05-01,thank_you_call,51.623,1,693.464
1201651,2019-01-01,no_call,32.178278,1,532.559
1201663,2018-05-01,thank_you_call,43.384,1,576.13
1201679,2018-05-01,no_call,82.907,2,1094.273
1201847,2018-10-01,no_call,44.968,1,532.78
1202017,2018-05-01,thank_you_call,90.156,2,1202.903
1202177,2018-05-01,no_call,223.082365,3,3414.807
1202192,2018-05-01,thank_you_call,49.478,1,664.666
1202219,2018-05-01,thank_you_call,11.830016,1,909.636
1202280,2018-05-01,thank_you_call,23.401829,1,579.649
1202487,2019-02-01,no_call,77.396,2,891.633
1202503,2018-05-01,no_call,32.821019,1,785.196
1202644,2018-05-01,thank_you_call,128.755,4,4703.713
1202787,2018-05-01,thank_you_call,39.105,1,511.921
1202863,2018-05-01,no_call,156.2,3,2074.867
1203198,2018-05-01,no_call,20.682871,1,547.349
1203270,2018-05-01,thank_you_call,40.414,1,531.624
1203431,2018-05-01,no_call,23.878811,1,581.366
1203642,2018-05-01,no_call,39.93,1,524.365
1203927,2018-10-01,no_call,146.014,4,2278.442
1204412,2018-05-01,no_call,14.794153,3,2260.898
1204444,2018-05-01,no_call,52.888,1,710.345
1204734,2018-05-01,no_call,107.712,1,572.764
1205420,2018-05-01,no_call,46.552,1,623.577
1205473,2018-05-01,thank_you_call,52.151,1,700.553
1205583,2018-05-01,no_call,531.534806,9,7550.244
1205763,2018-05-01,no_call,54.857,1,573.359
1205810,2018-05-01,thank_you_call,40.799,1,537.285
1205828,2018-05-01,thank_you_call,64.298124,4,2915.891
1206250,2018-05-01,no_call,50.083,2,1345.618
1206339,2018-05-01,no_call,141.041032,4,2297.567
1206361,2019-04-01,no_call,25.22377,1,628.745
1206366,2018-05-01,thank_you_call,60.137,1,807.704
1206398,2018-05-01,thank_you_call,48.95,1,657.526
1206453,2018-05-01,no_call,22.919226,1,553.146
1206510,2018-05-01,no_call,38.995,1,510.085
1206662,2018-05-01,no_call,51.733,2,1059.916
1206721,2018-05-01,no_call,42.251,1,559.181
1206822,2018-05-01,thank_you_call,189.614414,4,2093.465
1206833,2018-05-01,no_call,36.344,1,544.578
1206930,2018-05-01,no_call,48.455,1,650.862
1207241,2018-05-01,no_call,40.205,1,602.327
1207262,2018-05-01,thank_you_call,48.037,1,645.235
1207359,2018-05-01,no_call,33.693,1,620.721
1207709,2018-05-01,thank_you_call,38.72,1,580.091
1207982,2018-05-01,thank_you_call,39.908,1,524.076
1208451,2018-05-01,thank_you_call,48.191,1,647.377
1208494,2018-05-01,no_call,45.419,1,604.928
1208561,2018-05-01,no_call,44.528,1,667.114
1208626,2018-05-01,no_call,82.37405,5,1587.324
1208672,2018-05-01,thank_you_call,47.377,1,635.868
1208689,2018-05-01,thank_you_call,51.194,1,687.633
1208732,2018-12-01,no_call,418.352,5,10761.527
1209334,2018-05-01,thank_you_call,76.648088,4,1202.172
1209377,2018-05-01,no_call,95.967949,4,2865.554
1209440,2018-05-01,no_call,4.279,1,543.422
1209461,2018-05-01,thank_you_call,41.492,1,547.519
1209628,2018-06-01,thank_you_call,51.755,1,775.421
1209766,2018-05-01,thank_you_call,12.612116,1,656.591
1209821,2018-05-01,thank_you_call,24.559755,1,618.732
1209837,2018-05-01,no_call,17.908847,1,561.425
1209988,2018-05-01,no_call,69.344,1,573.053
1210030,2018-06-01,no_call,88.814,1,596.258
1210202,2018-08-01,thank_you_call,190.783956,5,3258.05
1210254,2018-05-01,no_call,51.997,1,586.636
1210262,2018-05-01,no_call,41.646,1,550.052
1210410,2018-05-01,no_call,39.534,1,518.398
1210622,2018-06-01,no_call,87.637,3,3263.864
1210829,2018-05-01,thank_you_call,326.372453,7,6720.27
1210899,2018-05-01,no_call,54.505,1,732.105
1211021,2019-02-01,no_call,34.2188,2,1057.672
1211094,2018-05-01,thank_you_call,30.889243,3,1218.9
1211127,2018-05-01,no_call,28.766672,1,688.194
1211186,2018-05-01,thank_you_call,50.38,1,676.753
1211205,2018-05-01,thank_you_call,233.02015,7,3342.863
1211314,2018-05-01,no_call,38.582885,5,1486.769
1211525,2018-06-01,thank_you_call,60.555,2,749.564
1211544,2018-05-01,no_call,48.939,1,657.39
1211792,2018-05-01,no_call,137.173542,8,2020.977
1211811,2018-08-01,no_call,58.8742,2,826.064
1211812,2018-05-01,thank_you_call,104.632,2,1386.724
1211827,2018-05-01,no_call,100.001,2,1192.04
1211905,2018-05-01,no_call,39.171,1,512.805
1211950,2018-05-01,no_call,43.076,1,571.523
1211968,2018-05-01,thank_you_call,61.963,1,832.337
1211989,2018-05-01,no_call,48.972,1,657.696
1212080,2018-05-01,no_call,275.748,6,2696.778
1212111,2018-05-01,thank_you_call,59.114,1,808.758
1212294,2018-05-01,thank_you_call,57.882,1,777.478
1212644,2018-05-01,no_call,31.053616,1,742.9
1212869,2018-05-01,thank_you_call,41.558,1,548.726
1213087,2018-05-01,thank_you_call,52.91,1,710.77
1213136,2018-05-01,thank_you_call,30.766142,1,736.032
1213173,2018-05-01,no_call,64.817335,5,1934.855
1213177,2018-05-01,thank_you_call,19.686348,1,520.982
1213490,2018-05-01,thank_you_call,61.897,1,798.269
1213644,2018-05-01,no_call,52.959401,2,1053.796
1213654,2018-05-01,no_call,52.371,1,703.562
1214009,2018-05-01,thank_you_call,31.855813,1,773.534
1214028,2018-05-01,thank_you_call,48.829,1,655.843
1214779,2018-05-01,thank_you_call,3.632453,1,710.77
1214828,2018-05-01,no_call,47.784,1,641.937
1214955,2018-07-01,no_call,33.891,4,894.982
1215059,2018-05-01,thank_you_call,41.712,1,545.037
1215325,2018-09-01,thank_you_call,67.089,1,800.496
1215388,2018-05-01,thank_you_call,45.254,1,604.01
1215462,2019-04-01,no_call,71.264556,4,1020.374
1215476,2018-05-01,no_call,45.309,1,604.911
1215603,2018-05-01,thank_you_call,70.824523,2,1141.176
1215691,2018-05-01,no_call,39.809,1,522.478
1215773,2018-06-01,no_call,239.899,8,4099.737
1215840,2018-05-01,thank_you_call,50.182,1,674.05
1216117,2018-05-01,thank_you_call,7.118419,2,1164.551
1216166,2018-07-01,no_call,299.773738,6,3601.926
1216314,2018-05-01,thank_you_call,57.332,1,770.117
1216508,2018-05-01,thank_you_call,46.035,1,615.825
1216832,2019-05-01,no_call,109.747,2,949.127
1217072,2018-05-01,no_call,48.907254,2,1271.209
1217092,2018-05-01,thank_you_call,51.15,2,766.275
1217247,2018-05-01,no_call,53.218,1,714.867
1217265,2018-05-01,thank_you_call,61.391,1,824.67
1217588,2018-05-01,thank_you_call,139.730107,3,3897.267
1217634,2018-05-01,no_call,41.877,1,553.469
1217640,2018-10-01,no_call,155.111,4,2454.154
1217755,2018-05-01,no_call,21.204821,1,511.768
1217815,2018-05-01,thank_you_call,44.77,1,596.904
1217834,2018-05-01,no_call,110.03619,3,1572.5
1218172,2018-05-01,no_call,44.011,1,585.48
1218319,2018-05-01,no_call,43.307,1,574.94
1218446,2018-05-01,thank_you_call,51.667,1,693.991
1218454,2018-05-01,no_call,43.703,1,580.941
1218640,2018-05-01,no_call,42.867,1,568.361
1218759,2018-05-01,thank_you_call,39.105,1,629.136
1218771,2018-05-01,thank_you_call,47.19,1,633.046
1218927,2018-05-01,no_call,223.146,6,3307.197
1218971,2018-05-01,no_call,60.863,1,817.666
1218984,2018-05-01,no_call,7.853791,1,666.978
1219039,2018-05-01,no_call,42.438,1,561.85
1219269,2018-08-01,no_call,157.131986,3,2998.698
1219271,2018-06-01,no_call,19.097716,1,604.044
1219503,2018-05-01,thank_you_call,76.032,1,513.825
1219597,2018-05-01,no_call,40.304,1,529.873
1219668,2018-05-01,thank_you_call,45.859,1,613.173
1219976,2018-05-01,thank_you_call,53.801,1,722.687
1220014,2018-06-01,no_call,,,
1220055,2018-05-01,thank_you_call,118.173,3,1548.921
1220161,2018-05-01,no_call,33.424875,1,806.701
1220572,2019-03-01,no_call,101.42,2,1009.63
1220608,2018-05-01,thank_you_call,73.491,1,756.687
1220840,2018-09-01,thank_you_call,206.888,19,20676.539
1221440,2018-05-01,no_call,68.684,1,594.218
1221719,2018-05-01,thank_you_call,62.579,2,789.752
1221799,2018-05-01,no_call,22.380413,1,568.599
1221895,2018-05-01,thank_you_call,46.233,1,618.851
1222229,2018-05-01,no_call,54.461,1,731.527
1222383,2018-05-01,no_call,48.048,1,645.422
1222413,2018-05-01,no_call,46.739,1,626.433
1222622,2018-05-01,no_call,45.727,1,611.269
1222733,2018-05-01,no_call,61.6,1,827.407
1222812,2018-05-01,no_call,41.437,1,546.839
1222840,2018-05-01,no_call,24.425654,1,584.324
1222869,2018-05-01,thank_you_call,67.584,2,798.048
1222958,2018-05-01,no_call,38.984,1,510.085
1223001,2019-05-01,thank_you_call,102.74,4,1167.339
1223211,2018-05-01,no_call,31.345105,1,736.593
1223323,2018-05-01,no_call,42.713,1,566.049
1223401,2018-05-01,no_call,23.133,1,656.251
1223606,2018-05-01,thank_you_call,131.857,6,3318.111
1223708,2018-05-01,no_call,49.742,1,668.168
1223751,2018-09-01,no_call,114.792964,3,1470.772
1224144,2018-05-01,no_call,30.564589,2,780.555
1224275,2018-05-01,no_call,42.652148,2,1065.526
1224547,2018-05-01,no_call,27.699485,1,690.455
1224639,2018-07-01,thank_you_call,82.148,2,1138.422
1224789,2018-08-01,thank_you_call,126.764,4,1975.485
1224967,2018-05-01,thank_you_call,48.081,1,645.898
1225143,2018-05-01,no_call,45.76,1,607.104
1225231,2018-05-01,no_call,7.184364,1,783.241
1225319,2018-07-01,thank_you_call,142.923,2,1477.555
1225490,2018-05-01,thank_you_call,49.038,2,1045.67
1225497,2018-05-01,thank_you_call,39.391,1,516.307
1225619,2018-05-01,no_call,43.813,1,582.471
1225636,2018-05-01,thank_you_call,60.962,1,818.89
1225802,2018-05-01,no_call,19.954,1,770.015
1225969,2018-09-01,no_call,46.981,1,610.351
1226238,2018-05-01,no_call,46.849,1,628.065
1226248,2018-05-01,no_call,34.639121,2,1384.055
1226469,2018-05-01,no_call,28.986694,1,705.738
1226493,2018-05-01,no_call,142.23,4,2131.001
1227281,2018-05-01,no_call,,,
1227529,2018-05-01,no_call,39.787,1,522.189
1227799,2018-10-01,thank_you_call,94.798,3,1226.329
1227833,2018-09-01,thank_you_call,52.338,1,634.95
1228394,2018-05-01,thank_you_call,42.713,1,566.049
1228950,2018-05-01,no_call,61.776,1,829.821
1228969,2018-05-01,thank_you_call,44.088,1,586.636
1228993,2018-05-01,thank_you_call,21.891386,1,542.266
1229035,2018-05-01,no_call,25.170035,1,564.859
1229078,2018-05-01,no_call,47.377,1,635.851
1229110,2018-06-01,thank_you_call,28.094495,1,656.931
1229113,2018-06-01,no_call,68.717,3,1314.423
1229131,2018-05-01,no_call,183.70759,9,2702.762
1229184,2018-05-01,thank_you_call,54.197,1,727.991
1229320,2018-05-01,thank_you_call,101.86,2,1195.015
1229376,2019-03-01,no_call,160.259,2,2066.265
1229419,2018-06-01,no_call,155.501544,3,2320.279
1229676,2018-05-01,no_call,39.303,1,514.998
1229779,2018-05-01,no_call,43.472,1,577.473
1229814,2018-05-01,no_call,39.391,1,516.188
1229866,2018-05-01,thank_you_call,46.035,1,615.825
1229875,2018-05-01,thank_you_call,23.82314,1,562.105
1229927,2018-05-01,no_call,46.189,1,618.171
1229952,2018-05-01,no_call,60.995,1,819.281
1229953,2018-05-01,no_call,41.569,1,548.692
1230509,2018-05-01,no_call,121.616,3,1520.174
1230557,2018-05-01,thank_you_call,22.20295,1,540.566
1230561,2018-05-01,thank_you_call,5.964959,1,651.797
1230651,2018-05-01,no_call,49.72,1,597.04
1231267,2018-05-01,thank_you_call,39.402,1,516.494
1231322,2018-05-01,thank_you_call,181.39,2,1193.23
1231566,2018-05-01,no_call,41.58,1,549.066
1231645,2018-05-01,no_call,60.874,1,817.7
1231767,2018-05-01,no_call,154.385,2,1702.074
1231865,2018-05-01,thank_you_call,27.746862,1,669.647
1231889,2018-05-01,no_call,39.864,1,523.345
1232172,2018-06-01,thank_you_call,38.588,1,578.102
1232488,2018-05-01,thank_you_call,40.546,1,533.613
1232738,2018-05-01,thank_you_call,97.031,1,788.188
1232921,2019-01-01,no_call,98.78,2,1183.217
1233009,2018-05-01,no_call,60.027,1,806.259
1233437,2018-05-01,thank_you_call,44.605,1,594.371
1233454,2018-05-01,thank_you_call,5.182771,1,750.839
1233551,2018-05-01,no_call,,,
1233732,2018-05-01,thank_you_call,3.152259,1,813.365
1233983,2018-05-01,thank_you_call,60.709,2,761.447
1234108,2018-05-01,no_call,42.097,1,556.631
1234422,2018-05-01,no_call,51.7,1,694.484
1234759,2018-05-01,no_call,77.506,2,1013.387
1234804,2018-05-01,no_call,76.219,1,808.809
1234913,2018-05-01,thank_you_call,68.559777,2,1648.864
1234948,2018-05-01,thank_you_call,21.937157,1,520.149
1234956,2018-05-01,no_call,50.974,1,684.573
1235299,2019-01-01,no_call,67.228898,2,857.803
1235986,2018-05-01,no_call,153.263,5,3450.728
1236055,2018-05-01,no_call,42.196,1,558.161
1236216,2018-05-01,no_call,44.044,1,585.973
1236248,2018-07-01,no_call,289.883,2,4533.373
1236315,2018-05-01,no_call,52.316,1,702.678
1236510,2018-08-01,no_call,43.428,1,622.302
1236542,2018-05-01,no_call,49.632,1,666.604
1236709,2018-05-01,no_call,45.727,1,611.269
1236731,2018-05-01,thank_you_call,53.889,1,723.877
1236799,2018-05-01,thank_you_call,3.285337,1,638.384
1236949,2018-05-01,thank_you_call,24.565376,1,608.498
1237135,2018-06-01,no_call,60.247,1,782.765
1237282,2018-10-01,thank_you_call,43.868,2,761.243
1237551,2018-05-01,no_call,6.143247,1,671.67
1238185,2018-05-01,no_call,25.051191,1,629.816
1238308,2018-05-01,thank_you_call,61.281,1,823.157
1238327,2019-01-01,thank_you_call,189.728,3,2387.684
1238333,2018-05-01,thank_you_call,76.098,2,1022.159
1238375,2018-05-01,no_call,42.416,1,561.612
1238414,2018-05-01,thank_you_call,92.279,1,805.919
1238555,2018-05-01,thank_you_call,108.383,3,1403.469
1238746,2018-05-01,no_call,50.71,1,681.088
1238823,2018-05-01,thank_you_call,93.346,3,1398.573
1238940,2018-11-01,thank_you_call,89.969,2,1009.885
1238955,2018-05-01,thank_you_call,44.295537,2,712.045
1239044,2018-05-01,no_call,39.424,2,4803.792
1239133,2019-01-01,no_call,55.121,1,703.953
1239218,2018-05-01,no_call,48.928,1,657.22
1239308,2018-05-01,thank_you_call,48.532,1,651.899
1239318,2018-07-01,no_call,185.625,7,3209.362
1239426,2018-05-01,thank_you_call,26.515863,2,867.085
1239444,2018-05-01,no_call,48.466,1,518.602
1239453,2018-09-01,no_call,88.88,2,1137.436
1239663,2019-01-01,thank_you_call,86.306,2,966.399
1239778,2018-05-01,thank_you_call,46.805,1,627.385
1240051,2018-05-01,no_call,51.909,1,697.323
1240065,2018-06-01,thank_you_call,49.176523,4,1611.277
1240218,2018-05-01,thank_you_call,40.546,1,533.562
1240383,2018-05-01,no_call,44.99,1,674.101
1240387,2018-05-01,no_call,39.083,1,511.615
1240630,2018-05-01,thank_you_call,72.864,2,960.857
1240812,2018-05-01,thank_you_call,52.052,1,699.244
1241116,2018-05-01,no_call,25.462327,1,607.342
1241301,2018-05-01,thank_you_call,50.721,1,671.738
1241424,2018-06-01,thank_you_call,34.848693,2,992.647
1241549,2018-05-01,no_call,48.906,1,656.931
1241941,2019-01-01,thank_you_call,288.883672,9,6133.787
1242452,2018-05-01,no_call,52.646,1,788.766
1242457,2018-05-01,thank_you_call,54.34,1,729.98
1242567,2018-05-01,thank_you_call,69.96,1,806.004
1242583,2019-04-01,thank_you_call,663.498,9,7769.714
1242588,2018-05-01,thank_you_call,88.836,2,1166.863
1242621,2018-06-01,thank_you_call,38.962,1,583.814
1242657,2018-05-01,thank_you_call,41.679,1,550.613
1242802,2019-04-01,no_call,194.6824,6,2432.717
1242826,2018-05-01,no_call,45.925,1,614.142
1242971,2018-05-01,no_call,47.883,1,643.161
1242985,2018-05-01,no_call,,,
